DEPINS,BKCLASS,SCMTGBK,REPDTE,DEPDOM,ASSET,DEP,NAME,SC,DEPUNINS,SCUST,CHBAL,CERT,LNLSNET,BRO,ID,INSFDIC,INSDIF,cash_ratio,treasury_ratio,size_bin
187222,SM,0.0,20241231,246396,290858,246396,HOME TRUST&SAVINGS BANK,77652,60581,4600,10057,963,198969,0.0,963_20241231,1,1,0.04081640935729476,0.05948554359648696,<1bn
36050,NM,4433.0,20241231,44440,59786,44440,HOME STATE BANK,22736,8552,0,2669,966,33592,0.0,966_20241231,1,1,0.06005850585058506,0.06005850585058506,<1bn
167865,SM,43838.0,20241231,249046,271261,249046,SECURITY TRUST&SAVINGS BANK,104501,81550,29857,80516,968,79098,0.0,968_20241231,1,1,0.32329770403861136,0.4431831870417513,<1bn
111108,SM,0.0,20241231,131106,156098,131106,TEMPLETON SAVINGS BANK,32867,20501,8290,15862,969,102066,1.0,969_20241231,1,1,0.12098607233841319,0.18421735084588042,<1bn
93859,SM,7672.0,20241231,107764,115383,107764,BLISSFIELD STATE BANK,45375,13955,0,4085,976,52662,0.0,976_20241231,1,1,0.037906907687168256,0.037906907687168256,<1bn
418239,SM,10448.0,20241231,498741,577704,498741,TRI-COUNTY BANK,115400,81035,40625,6549,977,427604,0.0,977_20241231,1,1,0.013131064019200346,0.09458616797095086,<1bn
340266,SM,73171.0,20241231,471146,520797,471146,EASTERN MICHIGAN BANK,249413,130937,55300,28798,982,217258,0.0,982_20241231,1,1,0.06112330360440288,0.17849668680196798,<1bn
34166000,SM,12650000.0,20241231,64863000,79332000,65201000,COMERICA BANK,15054000,33387000,1240000,6875000,983,50068000,5269000.0,983_20241231,1,1,0.1059926306214637,0.12510984690809862,10-100bn
76817,SM,7234.0,20241231,98088,107323,98088,G W JONES EXCHANGE BANK,44728,21359,19877,36085,999,24919,0.0,999_20241231,1,1,0.3678839409509828,0.5705285050159041,<1bn
1137385,SM,60557.0,20241231,1782102,2037860,1782102,ISABELLA BANK,489029,645764,220572,24480,1005,1410918,0.0,1005_20241231,1,1,0.013736587468057384,0.13750728072803914,1-10bn
79591,SM,1953.0,20241231,115810,132121,115810,BANK MICHIGAN,9224,36352,5982,14030,1008,102784,15041.0,1008_20241231,1,1,0.12114670581124255,0.1728002763146533,<1bn
1419729,SM,285875.0,20241231,2251832,2720381,2251832,CHOICEONE BANK,879037,833156,80502,96689,1014,1536376,36511.0,1014_20241231,1,1,0.042937927873837836,0.0786874864554727,1-10bn
207251,N,41551.0,20241231,278498,326615,278498,CLARE BANK NATIONAL ASSN,153443,71786,25715,6127,1022,156244,0.0,1022_20241231,1,1,0.022000157990362586,0.11433475285280326,<1bn
300681,SM,5514.0,20241231,391101,429690,391101,FARMERS BANK&TRUST CO,9306,91597,0,37611,1027,338232,32617.0,1027_20241231,1,1,0.09616697477122278,0.09616697477122278,<1bn
181767,SM,33108.0,20241231,222389,253073,222389,FBT BANK&MORTGAGE,69521,41416,0,27964,1028,146922,10000.0,1028_20241231,1,1,0.1257436294061307,0.1257436294061307,<1bn
4765296,SM,948068.0,20241231,6202564,7496784,6202564,MIDLAND STATES BANK,1212366,1466590,0,114055,1040,5401317,473451.0,1040_20241231,1,1,0.018388363263966322,0.018388363263966322,1-10bn
391299,NM,37295.0,20241231,498021,579714,498021,BANK&TRUST CO,156783,107821,41354,23042,1047,380256,0.0,1047_20241231,1,1,0.04626712528186563,0.12930378437857037,<1bn
170755,N,52655.0,20241231,200823,258163,200823,FIRST NB OF STEELEVILLE,114892,30428,14064,2715,1049,115312,514.0,1049_20241231,1,1,0.01351936780149684,0.08355118686604622,<1bn
1709232,SM,71229.0,20241231,2345073,2815493,2345073,MIDWEST BANKCENTRE,287108,639916,22750,94950,1058,2236450,43399.0,1058_20241231,1,1,0.04048914468760674,0.05019033522623816,1-10bn
765217,NM,11222.0,20241231,1147103,1260354,1147103,WOOD&HUSTON BANK,160280,385816,19882,129321,1060,919036,21796.0,1060_20241231,1,1,0.11273704279389035,0.13006940091691854,1-10bn
365998,SM,45606.0,20241231,1230503,1434577,1230503,CASS COMMERCIAL BANK,99599,865171,0,303495,1068,1014754,0.0,1068_20241231,1,1,0.2466430394724759,0.2466430394724759,1-10bn
567613,SM,333263.0,20241231,673642,902043,673642,LINDELL BANK&TRUST CO,333263,116808,0,13250,1073,500565,0.0,1073_20241231,1,1,0.019669201148384455,0.019669201148384455,<1bn
184891,SM,0.0,20241231,256986,337447,256986,BANK OF VERSAILLES,0,72368,0,35575,1086,295630,0.0,1086_20241231,1,1,0.13843166553820052,0.13843166553820052,<1bn
194168,NM,580.0,20241231,273225,330271,273225,UPPER PENINSULA STATE BANK,32393,80022,4882,13917,1090,257991,26261.0,1090_20241231,1,1,0.050936041723853964,0.06880409918565285,<1bn
123915,NM,1633.0,20241231,141014,159508,141014,BAYBANK,23570,17217,0,9200,1092,118981,0.0,1092_20241231,1,1,0.065241749046194,0.065241749046194,<1bn
256825,SM,36250.0,20241231,422287,456753,422287,CENTRAL SAVINGS BANK,117224,165582,5958,64682,1095,253524,19975.0,1095_20241231,1,1,0.15317071091461495,0.16727959894574068,<1bn
63108,SM,18846.0,20241231,76724,81818,76724,ROOT RIVER STATE BANK,39000,13739,2327,5414,1098,30522,0.0,1098_20241231,1,1,0.07056462123976852,0.10089411396694646,<1bn
286035,SM,43021.0,20241231,348995,389389,348995,PEOPLES STB OF PLAINVIEW,91375,63687,11754,25979,1100,256527,0.0,1100_20241231,1,1,0.07443946188340807,0.10811902749323056,<1bn
15148436,SM,5182966.0,20241231,23289006,29065552,23289006,FIRST INTERSTATE BANK,7744560,8161599,326554,896468,1105,17641684,0.0,1105_20241231,1,1,0.03849318429476981,0.05251499355532821,10-100bn
1031202,NM,192127.0,20241231,1695494,1902100,1695494,AMERICAN BANK&TRUST,246551,672961,0,136508,1117,1416195,0.0,1117_20241231,1,1,0.08051222829452655,0.08051222829452655,1-10bn
102101,SM,2564.0,20241231,121677,137148,121677,CITIZENS STB OF ARLINGTON,46366,19945,2890,10324,1118,77264,15580.0,1118_20241231,1,1,0.0848475882870222,0.10859899570173492,<1bn
428842,NM,83980.0,20241231,595153,650553,595153,FIRST FIDELITY BANK,197485,172937,1990,22820,1122,375893,0.0,1122_20241231,1,1,0.038343081526935094,0.04168675953914371,<1bn
125026,SM,18547.0,20241231,171680,209407,171680,MERCHANTS STATE BANK,54341,47091,0,1733,1125,141841,6967.0,1125_20241231,1,1,0.010094361602982292,0.010094361602982292,<1bn
140661,SM,0.0,20241231,197665,242810,197665,COLORADO B&T CO OF LA JUNTA,40479,57247,40479,12895,1141,176668,0.0,1141_20241231,1,1,0.06523663774568082,0.2700225128373764,<1bn
307447,SM,61087.0,20241231,458171,523664,458171,PEOPLES BANK,218906,151942,28005,15076,1147,266759,24980.0,1147_20241231,1,1,0.03290474517156258,0.09402821217405728,<1bn
59479,NM,10527.0,20241231,120222,148254,120222,FIDELITY STATE BANK&TRUST CO,46872,60803,30362,32116,1150,66970,0.0,1150_20241231,1,1,0.26713912595032524,0.5196885761341519,<1bn
70050,SM,8465.0,20241231,90300,116446,90300,WAHOO STATE BANK,15763,20426,0,3528,1163,85713,467.0,1163_20241231,1,1,0.03906976744186046,0.03906976744186046,<1bn
486224,NM,321824.0,20241231,706077,792010,706077,CITIZENS BANK,379192,220208,2831,57953,1164,305620,0.0,1164_20241231,1,1,0.08207745047636447,0.08608692819621656,<1bn
83925,NM,45188.0,20241231,115553,135425,115553,FIRST BANK OF OKARCHE,49959,31913,1482,32277,1165,48839,0.0,1165_20241231,1,1,0.27932636971779184,0.2921516533538723,<1bn
142009,SM,85741.0,20241231,198336,213493,198336,UINTA BANK,121868,56628,0,3592,1167,72634,68512.0,1167_20241231,1,1,0.018110680864795094,0.018110680864795094,<1bn
182440,SM,33955.0,20241231,254633,292536,254633,SUNDANCE STATE BANK,61533,72473,4749,71713,1169,146023,0.0,1169_20241231,1,1,0.2816327812970039,0.30028315261572536,<1bn
371724,SM,72093.0,20241231,492260,537858,492260,BANK&TRUST SSB,127914,121420,13649,28378,1184,352338,0.0,1184_20241231,1,1,0.05764839718847763,0.08537561451265592,<1bn
194771,NM,0.0,20241231,262167,290921,262167,ARROWHEAD BANK,84465,67779,1986,22197,1198,179302,0.0,1198_20241231,1,1,0.08466740665301124,0.09224273077847327,<1bn
1820652,N,411039.0,20241231,2693919,3112902,2693919,GUARANTY BANK&TRUST N A,675036,879588,73546,51214,1208,2102708,0.0,1208_20241231,1,1,0.01901096506613599,0.04631171167358781,1-10bn
879927,N,51929.0,20241231,1349261,1489423,1349261,COMMERCIAL BANK OF TEXAS NA,311549,473320,122106,128667,1209,983348,0.0,1209_20241231,1,1,0.0953610902560735,0.1858595186550267,1-10bn
1218362,SM,36783.0,20241231,2296851,2598936,2296851,VISTA BANK,147956,1080116,19870,436801,1210,1922941,111594.0,1210_20241231,1,1,0.19017385106826695,0.19882482581586702,1-10bn
1079076,SI,25385.0,20241231,1380650,2280636,1380650,CORNERSTONE CAPITAL BANK SSB,105448,303718,45152,542610,1213,1392033,275837.0,1213_20241231,1,1,0.3930105385144678,0.4257139753014884,1-10bn
122868,NM,0.0,20241231,154094,175472,154094,FIRST STATE BANK,8690,32029,2963,8837,1218,152988,42714.0,1218_20241231,1,1,0.05734811219125988,0.07657663504094903,<1bn
389536,SM,114847.0,20241231,545028,592480,545028,WELLINGTON STATE BANK,178551,158131,2953,21994,1219,352420,0.0,1219_20241231,1,1,0.040353890075372274,0.04577196033965227,<1bn
4055769,SM,2086693.0,20241231,8769593,11690069,8769593,FARMERS&MERCHANTS BK LONG BE,3968636,4715490,316968,1048358,1225,6363727,0.0,1225_20241231,1,1,0.11954465845792388,0.15568863914209016,10-100bn
255459,NM,41163.0,20241231,324237,369035,324237,IRELAND BANK,139526,69175,0,24180,1237,188586,479.0,1237_20241231,1,1,0.07457507934011233,0.07457507934011233,<1bn
1317806,NM,475282.0,20241231,1837953,2121563,1837953,CASHMERE VALLEY BANK,846762,532388,0,216006,1265,949625,0.0,1265_20241231,1,1,0.11752531212713274,0.11752531212713274,1-10bn
3845234,NM,1471367.0,20241231,8824244,10727568,8824244,WASHINGTON TRUST BANK,3037156,4988258,466346,574969,1281,6739134,0.0,1281_20241231,1,1,0.06515787641411548,0.1180061430758261,10-100bn
1881578,SM,126611.0,20241231,2692157,2941699,2692157,FARMERS BANK&TRUST CO,491111,812730,0,48428,1291,2202216,140276.0,1291_20241231,1,1,0.017988549701967605,0.017988549701967605,1-10bn
591589,SM,61114.0,20241231,699959,805145,699959,FNBC BANK,209053,111881,19091,17850,1294,537742,107943.0,1294_20241231,1,1,0.02550149365891431,0.05277594830554361,<1bn
190226,NM,22841.0,20241231,241010,277413,241010,FARMERS BANK,78210,50927,0,6975,1296,154740,0.0,1296_20241231,1,1,0.028940707854445875,0.028940707854445875,<1bn
934448,SM,1923.0,20241231,1331043,1812062,1331043,EVOLVE BANK&TRUST,152135,399695,94424,524852,1299,1023357,359027.0,1299_20241231,1,1,0.3943163368876888,0.4652561938269462,1-10bn
2387250,NM,1141372.0,20241231,4706468,5376767,4706468,FARMERS&MERCHANTS BK CNTL CA,1233099,2329070,0,219140,1331,3603105,0.0,1331_20241231,1,1,0.04656145542687212,0.04656145542687212,1-10bn
696089,NM,142686.0,20241231,922292,1244987,922292,PEOPLES BANK&TRUST CO,280220,230396,489,74359,1365,789798,3757.0,1365_20241231,1,1,0.08062414072766542,0.08115434157511937,1-10bn
582338,NM,33068.0,20241231,1293949,1443742,1293949,BOM BANK,134169,720014,772,157521,1373,1044789,214558.0,1373_20241231,1,1,0.12173663722449649,0.1223332604298933,1-10bn
45861,NM,4682.0,20241231,77603,85343,77603,BANK OF COMMERCE,24460,31839,6406,4253,1374,36630,0.0,1374_20241231,1,1,0.054804582297076146,0.13735293738644125,<1bn
239734,NM,29812.0,20241231,420476,474581,420476,CITIZENS BANK&TRUST CO,71652,181643,4000,54087,1376,319770,0.0,1376_20241231,1,1,0.12863278760262178,0.13814581569459375,<1bn
110306,NM,10724.0,20241231,139772,168947,139772,FELICIANA BANK&TRUST CO,22561,30834,0,17388,1380,121230,0.0,1380_20241231,1,1,0.12440259851758578,0.12440259851758578,<1bn
46806,NM,13268.0,20241231,54829,57456,54829,ARLINGTON STATE BANK,26143,8116,6596,11229,1391,18147,0.0,1391_20241231,1,1,0.20480037936128692,0.32510167976800597,<1bn
2421817,SM,498112.0,20241231,3051123,3565200,3051123,FRANDSEN BANK&TRUST,677775,638463,2402,129095,1399,2479235,2440.0,1399_20241231,1,1,0.042310650865271575,0.04309790198559678,1-10bn
588596,NM,98098.0,20241231,1341875,1535975,1341875,CITIZENS ALLIANCE BANK,327870,756288,28762,177291,1402,941455,9297.0,1402_20241231,1,1,0.13212184443409408,0.1535560316721006,1-10bn
325072,NM,10282.0,20241231,382414,441936,382414,KENSINGTON BANK,64888,58482,25666,31073,1409,327560,31286.0,1409_20241231,1,1,0.08125487037608456,0.14837061404655688,<1bn
118405,NM,10177.0,20241231,132738,142681,132738,PERENNIAL BANK,56561,14547,13883,25886,1413,56513,0.0,1413_20241231,1,1,0.1950157453027769,0.2996052373849237,<1bn
100196,SB,20336.0,20241231,125194,140012,125194,NORTHWOODS BANK OF MINNESOTA,51008,25287,0,2131,1415,75513,3932.0,1415_20241231,1,1,0.017021582503953865,0.017021582503953865,<1bn
211934,N,67314.0,20241231,289569,316219,289569,WOODLANDS NATIONAL BANK,126826,78014,8387,36696,1417,137923,34085.0,1417_20241231,1,1,0.12672627249463858,0.15569000825364593,<1bn
164987,NM,23892.0,20241231,186500,216659,186500,BANK OF WESTON,43615,21822,3738,4696,1418,162326,0.0,1418_20241231,1,1,0.025179624664879358,0.04522252010723861,<1bn
521208,NM,24670.0,20241231,644600,829050,644600,FOCUS BANK,61978,124850,0,27562,1426,686798,0.0,1426_20241231,1,1,0.04275829972075706,0.04275829972075706,<1bn
44366,NM,929.0,20241231,74921,93397,74921,UNITED SECURITY BANK,21995,30888,1421,3413,1427,65957,0.0,1427_20241231,1,1,0.04555465089894689,0.06452129576487234,<1bn
168751,SM,34132.0,20241231,189545,225794,189545,TOWN&COUNTRY BANK,59208,21317,0,5976,1434,150773,0.0,1434_20241231,1,1,0.0315281331609908,0.0315281331609908,<1bn
828510,NM,18005.0,20241231,1204045,1490495,1204045,EXCHANGE BANK,368426,381785,0,31075,1435,1011427,176764.0,1435_20241231,1,1,0.02580883604848656,0.02580883604848656,1-10bn
82374,NM,0.0,20241231,94337,114134,94337,COUNTRYSIDE BANK,25462,12129,15247,20473,1438,62390,0.0,1438_20241231,1,1,0.2170198331513616,0.3786425262622301,<1bn
61836,NM,0.0,20241231,92432,114532,92432,AMERICAN INTERSTATE BANK,0,30610,0,44609,1439,68062,0.0,1439_20241231,1,1,0.48261424614852,0.48261424614852,<1bn
185890,NM,0.0,20241231,209221,231461,209221,BANK OF HOLLAND,34670,28333,0,5578,1464,175117,0.0,1464_20241231,1,1,0.02666080364781738,0.02666080364781738,<1bn
193140,SM,5841.0,20241231,248119,275175,248119,BANK OF CROCKETT,80311,56208,2990,9644,1468,161394,4334.0,1468_20241231,1,1,0.03886844618912699,0.05091911542445359,<1bn
108084,NM,9734.0,20241231,133507,154785,133507,PEOPLES BANK&TRUST CO,29294,25681,1911,18686,1475,99635,0.0,1475_20241231,1,1,0.13996269858509292,0.1542765547873894,<1bn
415517,NM,5028.0,20241231,457591,508066,457591,BANK OF FRANKEWING,35112,42766,0,53580,1484,385796,17945.0,1484_20241231,1,1,0.11709146377441865,0.11709146377441865,<1bn
1112358,SM,288718.0,20241231,1603624,1763096,1603624,FIRST FARMERS&MERCHANTS BANK,613055,494040,19324,46527,1487,990866,85017.0,1487_20241231,1,1,0.029013659062224063,0.04106386534499359,1-10bn
359754,NM,101575.0,20241231,837103,925458,837103,SECURITY STATE BANK,278772,478282,0,19885,1497,540039,0.0,1497_20241231,1,1,0.02375454394501035,0.02375454394501035,<1bn
348296,NM,0.0,20241231,553151,684372,553151,CITIZENS STB OF LA CROSSE,396,205961,0,123362,1513,541337,63301.0,1513_20241231,1,1,0.22301686158029183,0.22301686158029183,<1bn
615875,SM,48676.0,20241231,746885,836272,746885,DIAMOND BANK,132644,132076,0,7565,1527,653301,5120.0,1527_20241231,1,1,0.010128734678029416,0.010128734678029416,<1bn
1417750,SM,190383.0,20241231,2141524,2780941,2141524,SOUTHERN BCORP BANK,585125,729191,6932,231358,1528,1732307,163750.0,1528_20241231,1,1,0.1080342783923972,0.11127122553844832,1-10bn
2025579,NM,132766.0,20241231,3558874,4444022,3558874,BANK OF STOCKTON,1713348,1539011,224059,177181,1536,2294454,0.0,1536_20241231,1,1,0.049785690642602125,0.11274352505876858,1-10bn
601267,N,59439.0,20241231,956928,1106948,956928,FIRST NB AMES IOWA,318801,356486,96940,57522,1545,680077,0.0,1545_20241231,1,1,0.060111105537720706,0.16141444288389514,1-10bn
118013,NM,18356.0,20241231,151605,206583,151605,IOWA TRUST&SAVINGS BANK,92228,34010,29664,17260,1547,91881,0.0,1547_20241231,1,1,0.1138484878467069,0.3095148576893902,<1bn
251868,SM,44639.0,20241231,377456,457011,377456,CENTRAL STATE BANK,57258,126939,0,8241,1550,363784,32258.0,1550_20241231,1,1,0.021833008350642193,0.021833008350642193,<1bn
1011346,SM,133679.0,20241231,1343550,1565288,1343550,CBI BANK&TRUST,372784,333469,39970,37781,1552,1020310,0.0,1552_20241231,1,1,0.028120278367012766,0.0578698224852071,1-10bn
410932,NM,64423.0,20241231,480093,547705,480093,SHELBY COUNTY STATE BANK,133557,70565,27798,17139,1553,359712,100.0,1553_20241231,1,1,0.035699333254182,0.09360061488086684,<1bn
74106,NM,0.0,20241231,91788,107866,91788,TWIN CEDARS BANK,1014,18044,994,17935,1556,84422,6604.0,1556_20241231,1,1,0.1953959123196932,0.20622521462500545,<1bn
102459,NM,1158.0,20241231,151312,168267,151312,PEOPLES BANK,22935,49364,994,736,1562,140699,14000.0,1562_20241231,1,1,0.004864121814528921,0.011433329808607381,<1bn
91200,NM,24071.0,20241231,120315,130789,120315,PEOPLES BANK,36744,29153,3467,15837,1566,75939,0.0,1566_20241231,1,1,0.13162947263433486,0.16044549723642107,<1bn
258,N,0.0,20241231,508,116716,508,COMERICA B&T NA,1903,250,1903,85920,1596,0,0.0,1596_20241231,1,1,169.13385826771653,172.87992125984252,<1bn
69309,NM,0.0,20241231,76939,98611,76939,FIRST FARMERS&MERCHANTS STB,19030,7882,4232,2239,1600,74416,0.0,1600_20241231,1,1,0.029100976097947723,0.08410559014284043,<1bn
194174,NM,5142.0,20241231,225303,247788,225303,SECURITY BANK USA,41381,31406,14173,24406,1604,172875,0.0,1604_20241231,1,1,0.10832523313049537,0.17123163029342708,<1bn
531105,NM,99233.0,20241231,634148,677473,634148,BANK OF ELK RIVER,241660,104224,8103,15528,1607,404177,249.0,1607_20241231,1,1,0.02448639749711424,0.03726417177062768,<1bn
168583,NM,43087.0,20241231,193062,224110,193062,FIRST STATE BANK OF WYOMING,136876,25156,14229,15262,1609,58659,0.0,1609_20241231,1,1,0.07905232515979323,0.15275403756306263,<1bn
208051,NM,28495.0,20241231,287885,308058,287885,STATE BANK OF FARIBAULT,109760,80519,4754,12116,1610,166722,0.0,1610_20241231,1,1,0.042086249717769246,0.05859978810983552,<1bn
136580,NM,17247.0,20241231,184458,209899,184458,CARROLL CNTY TR CARROLLTON M,104207,48089,3455,15368,1611,78292,25613.0,1611_20241231,1,1,0.083314358824231,0.10204490995240109,<1bn
56132,NM,688.0,20241231,63760,72363,63760,SHERWOOD COMMUNITY BANK,20783,7673,192,4971,1612,43602,0.0,1612_20241231,1,1,0.0779642409033877,0.08097553324968633,<1bn
263563,SM,13334.0,20241231,358843,395126,358843,EXCHANGE BANK OF MISSOURI,31891,96354,0,9764,1616,287583,0.0,1616_20241231,1,1,0.027209671081782284,0.027209671081782284,<1bn
1945087,NM,6036.0,20241231,2580477,3080212,2580477,BANK OF MISSOURI,649456,645439,0,119587,1617,2061718,96563.0,1617_20241231,1,1,0.046342982324585724,0.046342982324585724,1-10bn
45193,NM,0.0,20241231,52200,56585,52200,FIRST SECURITY BANK,13538,7100,10325,4636,1622,37355,0.0,1622_20241231,1,1,0.08881226053639847,0.28660919540229884,<1bn
146248,SM,3263.0,20241231,164837,192252,164837,FCNB BANK,50074,19465,1392,8676,1639,114060,7385.0,1639_20241231,1,1,0.05263381401020402,0.06107851999247742,<1bn
189646,NM,30652.0,20241231,355947,383474,355947,OZARK BANK,79312,166731,943,43224,1654,249922,0.0,1654_20241231,1,1,0.12143380896594155,0.12408307978434992,<1bn
644291,NM,59067.0,20241231,815732,879754,815732,BANK OF OLD MONROE,269859,173069,0,13930,1655,531104,206123.0,1655_20241231,1,1,0.01707668695110649,0.01707668695110649,<1bn
221646,NM,8132.0,20241231,492636,540611,492636,FARMERS&MERCHANTS BANK OF SC,174913,271095,5937,231621,1660,119849,0.0,1660_20241231,1,1,0.47016661388936254,0.48221810829902806,<1bn
981290,NM,0.0,20241231,996527,1313798,996527,1ST FINANCIAL BANK USA,109762,17144,109104,110160,1673,920461,765600.0,1673_20241231,1,1,0.11054391903079394,0.22002815779201165,1-10bn
31866,NM,6103.0,20241231,36256,40310,36256,RICHLAND STATE BANK,18574,4476,1393,1012,1675,19624,0.0,1675_20241231,1,1,0.027912621359223302,0.0663338481906443,<1bn
717933,NM,24497.0,20241231,1006626,1270295,1006626,PLAINS COMMERCE BANK,80935,294419,1645,52508,1678,1032556,150375.0,1678_20241231,1,1,0.05216237212231752,0.053796544098801344,1-10bn
201605,NM,64841.0,20241231,228566,241183,228566,FARMERS STATE BANK,86482,27457,0,7049,1686,131930,0.0,1686_20241231,1,1,0.030840107452551998,0.030840107452551998,<1bn
50543,NM,4238.0,20241231,55796,66901,55796,COMMUNITY BANK,25096,5809,7806,2733,1687,35685,0.0,1687_20241231,1,1,0.048982005878557604,0.18888450785002509,<1bn
102448,NM,6595.0,20241231,142778,168539,142778,UBANK,10181,40664,1202,30418,1693,122094,0.0,1693_20241231,1,1,0.2130440263906204,0.22146269033044305,<1bn
590408,NM,116341.0,20241231,768200,885733,768200,FARMERS BANK,215884,182133,0,52089,1696,562402,0.0,1696_20241231,1,1,0.06780656079146055,0.06780656079146055,<1bn
505062,NM,273.0,20241231,642507,711195,642507,FIRST CENTURY BANK,1589,138272,0,41663,1700,608037,0.0,1700_20241231,1,1,0.06484442971049342,0.06484442971049342,<1bn
173558,NM,7104.0,20241231,202124,255673,202124,MOUNTAIN VALLEY BANK,26271,28878,0,14556,1705,203026,5065.0,1705_20241231,1,1,0.07201519859096396,0.07201519859096396,<1bn
1024215,NM,192599.0,20241231,1373763,1667933,1373763,CITIZENS BANK OF LAFAYETTE,386528,352230,34006,25667,1711,1153104,0.0,1711_20241231,1,1,0.018683717642708386,0.043437623520214186,1-10bn
182224,NM,4.0,20241231,204411,232305,204411,BANK OF PERRY COUNTY,12856,23262,0,4770,1713,188351,23954.0,1713_20241231,1,1,0.02333533909623259,0.02333533909623259,<1bn
250361,SM,7419.0,20241231,591225,768074,591225,CITIZENS 1ST BANK,284827,342494,0,35703,1715,438191,0.0,1715_20241231,1,1,0.060388177089940376,0.060388177089940376,<1bn
